phenotypes,gene,chromosome,start,end,minP,CHOL:pValue,CHOL:zStat,CHOL:nParam,CHOL:subjects,chiSquared
["CHOL"],"EGFL8","6",32132372,32136058,4.239044049076736e-22,4.239044049076736e-22,9.593943888508898,,1898872,4.23904404907674e-22
["CHOL"],"L3MBTL3","6",130334844,130462594,4.525388212302037e-22,4.525388212302037e-22,9.587200085131865,,1959031,4.525388212302054e-22
["CHOL"],"EML2","19",46110252,46148860,4.546671434208725e-22,4.546671434208725e-22,9.586715825421459,,2062808,4.54667143420874e-22
["CHOL"],"CYP20A1","2",204103700,204170749,6.248862085647281e-22,6.248862085647281e-22,9.553839047615048,,1787224,6.248862085647289e-22
["CHOL"],"SH2B3","12",111843727,111889427,6.382955153522126e-22,6.382955153522126e-22,9.551640056061382,,1711333,6.382955153522142e-22
["CHOL"],"ATF6B","6",32083041,32096030,7.941031555738369e-22,7.941031555738369e-22,9.528990134235128,,1670092,7.941031555738347e-22
["CHOL"],"RPL18","19",49118585,49122441,8.780232223383415e-22,8.780232223383415e-22,9.518554474190669,,1813374,8.780232223383438e-22
["CHOL"],"FN1","2",216225163,216300796,8.890093474754269e-22,8.890093474754269e-22,9.517261988803536,,1957866,8.890093474754263e-22
["CHOL"],"ANGPTL3","1",63063191,63071984,1.0721008022746924e-21,1.0721008022746924e-21,9.497776239536933,,1452236,1.072100802274689e-21
["CHOL"],"WDR26","1",224572848,224624735,1.1041273552357078e-21,1.1041273552357078e-21,9.494709858641622,,1665342,1.1041273552357118e-21
["CHOL"],"GDF5","20",34021145,34042568,1.1232998006127739e-21,1.1232998006127739e-21,9.492916023577736,,2216430,1.1232998006127769e-21
["CHOL"],"CCDC157","22",30752624,30774662,1.1388357583699138e-21,1.1388357583699138e-21,9.491484507459386,,2093256,1.1388357583699104e-21
["CHOL"],"PPARA","22",46546424,46639652,1.4310266024804225e-21,1.4310266024804225e-21,9.467651716494853,,1633762,1.4310266024804214e-21
["CHOL"],"RNF215","22",30764800,30817760,1.4745389558355066e-21,1.4745389558355066e-21,9.46452163584047,,2064588,1.4745389558355111e-21
["CHOL"],"SV2C","5",75379208,75649764,1.5822468679533155e-21,1.5822468679533155e-21,9.457150414533432,,2014924,1.5822468679533136e-21
["CHOL"],"NUP93","16",56764030,56884198,1.64288583660547e-21,1.64288583660547e-21,9.453215942250324,,1956132,1.6428858366054697e-21
["CHOL"],"DMTN","8",21906506,21940038,1.6979440792360048e-21,1.6979440792360048e-21,9.449766058876031,,1698945,1.697944079236e-21
["CHOL"],"PSMC3","11",47440320,47448024,1.7633220037036664e-21,1.7633220037036664e-21,9.445810467066154,,1864493,1.763322003703669e-21
["CHOL"],"N4BP2L2","13",33006554,33113022,1.7982634234690566e-21,1.7982634234690566e-21,9.44375547561823,,1825274,1.7982634234690603e-21
["CHOL"],"ACOX2","3",58490863,58523010,2.388834826566051e-21,2.388834826566051e-21,9.413964796108967,,1898436,2.388834826566043e-21
["CHOL"],"KIAA0100","17",26941464,26972472,2.421444756355099e-21,2.421444756355099e-21,9.412540151937828,,1684096,2.421444756355091e-21
["CHOL"],"LUZP1","1",23410523,23504301,2.833096197657229e-21,2.833096197657229e-21,9.396027720101582,,1926469,2.833096197657235e-21
["CHOL"],"SLC2A4RG","20",62371129,62375403,2.952742941133641e-21,2.952742941133641e-21,9.391672666327764,,1995916,2.95274294113364e-21
["CHOL"],"LAPTM4A","2",20232411,20251389,3.5148835059089484e-21,3.5148835059089484e-21,9.373302689592846,,2041065,3.514883505908944e-21
["CHOL"],"RANBP10","16",67756973,67840463,3.625138559398832e-21,3.625138559398832e-21,9.37004330988626,,1592822,3.625138559398838e-21
["CHOL"],"ZFAND2A","7",1191707,1200395,3.6875227144029824e-21,3.6875227144029824e-21,9.368242260597386,,1972940,3.687522714402975e-21
["CHOL"],"FBXL19","16",30934376,30960104,3.8626683759539275e-21,3.8626683759539275e-21,9.363342356686587,,1926567,3.862668375953939e-21
["CHOL"],"GTF2H4","6",30875984,30881883,4.262353313110734e-21,4.262353313110734e-21,9.3529369404408,,1969460,4.262353313110722e-21
["CHOL"],"ACAD10","12",112123857,112194911,5.012611650281472e-21,5.012611650281472e-21,9.335778009368546,,1813153,5.012611650281463e-21
["CHOL"],"C12orf65","12",123717932,123742626,5.017030146729975e-21,5.017030146729975e-21,9.335684678942794,,1998698,5.017030146729959e-21
["CHOL"],"ASCC3","6",100956070,101329248,5.486056411866429e-21,5.486056411866429e-21,9.32621313060651,,1945664,5.4860564118664445e-21
["CHOL"],"MOG","6",29624779,29640149,6.0278200448732434e-21,6.0278200448732434e-21,9.316222239623151,,1819236,6.027820044873253e-21
["CHOL"],"SLC2A2","3",170714136,170744532,6.382043597145323e-21,6.382043597145323e-21,9.310159212314327,,1931819,6.3820435971453405e-21
["CHOL"],"SCAMP2","15",75136071,75165706,6.413836445810785e-21,6.413836445810785e-21,9.309631409585077,,1769848,6.413836445810778e-21
["CHOL"],"DAGLA","11",61447863,61514473,7.206872895245932e-21,7.206872895245932e-21,9.297240842984023,,1904513,7.206872895245945e-21
["CHOL"],"ACOXL","2",111490116,111876125,7.378597846229907e-21,7.378597846229907e-21,9.294736005843236,,1983351,7.37859784622992e-21
["CHOL"],"ARFRP1","20",62329995,62339377,7.757902162624995e-21,7.757902162624995e-21,9.289401688297641,,1804325,7.757902162625019e-21
["CHOL"],"PLEKHH2","2",43864399,43995126,8.33068055489865e-21,8.33068055489865e-21,9.281816376476621,,2039387,8.330680554898635e-21
["CHOL"],"TNFSF12-TNFSF13","17",7452416,7464918,8.945280599582242e-21,8.945280599582242e-21,9.274230568791046,,2131106,8.945280599582269e-21
["CHOL"],"PSKH1","16",67927157,67963579,1.0099760486967942e-20,1.0099760486967942e-20,9.261280391479323,,1548520,1.0099760486967971e-20
["CHOL"],"TNFRSF6B","20",62328005,62330037,1.0297331266632034e-20,1.0297331266632034e-20,9.259211914092965,,1876401,1.029733126663203e-20
["CHOL"],"GEN1","2",17935125,17970213,1.0534180284398454e-20,1.0534180284398454e-20,9.256783317463723,,1804864,1.053418028439846e-20
["CHOL"],"FUT3","19",5842899,5851482,1.064049654827263e-20,1.064049654827263e-20,9.255710680522828,,1778977,1.0640496548272662e-20
["CHOL"],"FAM222B","17",27082998,27182250,1.1113892067147707e-20,1.1113892067147707e-20,9.251059712674376,,1901544,1.1113892067147695e-20
["CHOL"],"TCEB1","8",74851404,74884542,1.1255401047381724e-20,1.1255401047381724e-20,9.249707413349197,,2090972,1.1255401047381718e-20
["CHOL"],"FAM118A","22",45704849,45737836,1.1340329862287767e-20,1.1340329862287767e-20,9.248903858543091,,2045621,1.1340329862287769e-20
["CHOL"],"AGPAT4","6",161550999,161695093,1.1436681196605033e-20,1.1436681196605033e-20,9.247999402232676,,1977006,1.1436681196605062e-20
["CHOL"],"SMG6","17",1963133,2207079,1.195840414919027e-20,1.195840414919027e-20,9.243229146848073,,1992678,1.1958404149190259e-20
["CHOL"],"CD68","17",7482809,7485429,1.3206440238281123e-20,1.3206440238281123e-20,9.232604919607068,,2298192,1.3206440238281099e-20
["CHOL"],"RLTPR","16",67678891,67691472,1.516347817195577e-20,1.516347817195577e-20,9.217795963644207,,1645767,1.5163478171955746e-20
["CHOL"],"GEMIN7","19",45582453,45594776,1.544989334318561e-20,1.544989334318561e-20,9.215788823474893,,2147355,1.5449893343185557e-20
["CHOL"],"ADAP1","7",937537,995043,1.5760060251418613e-20,1.5760060251418613e-20,9.21365630806019,,1656115,1.5760060251418643e-20
["CHOL"],"PTPN3","9",112137746,112260593,1.5806436362199456e-20,1.5806436362199456e-20,9.213341025319664,,2031035,1.580643636219947e-20
["CHOL"],"PIGS","17",26880401,26898812,1.5816867802550007e-20,1.5816867802550007e-20,9.213270234345252,,1736586,1.5816867802550025e-20
["CHOL"],"PPP5C","19",46850344,46896238,1.7505218738983646e-20,1.7505218738983646e-20,9.202381032161306,,1981513,1.75052187389836e-20
["CHOL"],"ACHE","7",100487615,100494594,1.8530234186648566e-20,1.8530234186648566e-20,9.196265935797157,,1727649,1.8530234186648593e-20
["CHOL"],"HNF4A","20",42984339,43061485,2.008272442593033e-20,2.008272442593033e-20,9.187613136581678,,2004921,2.0082724425930342e-20
["CHOL"],"CABP1","12",121078429,121105127,2.028053564097644e-20,2.028053564097644e-20,9.186558460628046,,2017692,2.0280535640976443e-20
["CHOL"],"ZDHHC24","11",66288108,66313706,2.0613268115007207e-20,2.0613268115007207e-20,9.184807150741864,,1872101,2.0613268115007167e-20
["CHOL"],"AKNA","9",117096436,117156685,2.268925017131412e-20,2.268925017131412e-20,9.174473861303031,,1809772,2.2689250171314073e-20
["CHOL"],"KCTD6","3",58477823,58488087,2.418873225503129e-20,2.418873225503129e-20,9.167576002638734,,2041219,2.4188732255031355e-20
["CHOL"],"LIME1","20",62367635,62370456,2.46089314324827e-20,2.46089314324827e-20,9.165718782743554,,2095889,2.460893143248275e-20
["CHOL"],"DPEP2","16",68021297,68034489,2.6431577524051975e-20,2.6431577524051975e-20,9.158009924717517,,1717510,2.6431577524052056e-20
["CHOL"],"XRN1","3",142025449,142166904,2.973105075003244e-20,2.973105075003244e-20,9.145304512412062,,1903278,2.973105075003243e-20
["CHOL"],"CPN1","10",101801950,101841626,3.626880100734313e-20,3.626880100734313e-20,9.123796647700761,,1863336,3.626880100734312e-20
["CHOL"],"HS1BP3","2",20760208,20850890,3.6543991845705116e-20,3.6543991845705116e-20,9.122977744127757,,2012345,3.654399184570509e-20
["CHOL"],"MYO9B","19",17186587,17325346,3.734865034487317e-20,3.734865034487317e-20,9.120617777073653,,1963747,3.7348650344873204e-20
["CHOL"],"PRMT7","16",68344854,68394755,3.891350543453989e-20,3.891350543453989e-20,9.11616877287236,,1983177,3.8913505434539967e-20
["CHOL"],"ESRP2","16",68262936,68272005,4.050841706927595e-20,4.050841706927595e-20,9.11181268741186,,1731833,4.050841706927585e-20
["CHOL"],"TBL2","7",72981867,72993121,4.0989455847854915e-20,4.0989455847854915e-20,9.110532092144984,,2078665,4.098945584785487e-20
["CHOL"],"CDC37","19",10501809,10530797,4.646706682829531e-20,4.646706682829531e-20,9.096914886920056,,1896629,4.6467066828295194e-20
["CHOL"],"FBRSL1","12",133066137,133161774,4.812552297118562e-20,4.812552297118562e-20,9.093104071225579,,1798160,4.8125522971185735e-20
["CHOL"],"ACTL6B","7",100240720,100254071,5.1341752278262147e-20,5.1341752278262147e-20,9.086070144270161,,1598223,5.1341752278262e-20
["CHOL"],"CYP26C1","10",94820555,94829297,5.616926759624299e-20,5.616926759624299e-20,9.076290228169253,,1919521,5.616926759624301e-20
["CHOL"],"HLA-DMA","6",32916390,32936871,6.246530616180961e-20,6.246530616180961e-20,9.064714831525983,,1907618,6.246530616180972e-20
["CHOL"],"ARHGEF19","1",16524349,16539147,6.679933100689331e-20,6.679933100689331e-20,9.057398588354895,,2169160,6.67993310068934e-20
["CHOL"],"PSMB10","16",67968409,67970767,7.018285496584285e-20,7.018285496584285e-20,9.052005906194147,,2081840,7.018285496584291e-20
["CHOL"],"HPN","19",35531410,35557477,7.32838950069261e-20,7.32838950069261e-20,9.047284491919667,,2127884,7.328389500692588e-20
["CHOL"],"BBS1","11",66278077,66301084,7.706454659271175e-20,7.706454659271175e-20,9.04178848571491,,1979777,7.706454659271175e-20
["CHOL"],"C4B","6",31982572,32003195,8.546863849913934e-20,8.546863849913934e-20,9.030469207393113,,1770104,8.546863849913959e-20
["CHOL"],"C2orf42","2",70377017,70475747,8.837498273635209e-20,8.837498273635209e-20,9.026809359475394,,1957409,8.837498273635235e-20
["CHOL"],"SNX13","7",17830385,17980124,9.5683277427237e-20,9.5683277427237e-20,9.01810746256576,,1981841,9.568327742723734e-20
["CHOL"],"SETD1A","16",30969075,30995985,9.588718985013631e-20,9.588718985013631e-20,9.017874197230539,,1827234,9.588718985013638e-20
["CHOL"],"SLC25A17","22",41165634,41215403,9.893771103757389e-20,9.893771103757389e-20,9.01444188952174,,1657466,9.893771103757416e-20
["CHOL"],"CCNT2","2",135675805,135716912,9.941896842544597e-20,9.941896842544597e-20,9.013909970109607,,1975435,9.941896842544564e-20
["CHOL"],"RASA3","13",114747194,114898098,1.0639895729000694e-19,1.0639895729000694e-19,9.006468818261652,,1921098,1.0639895729000733e-19
["CHOL"],"RILPL2","12",123899586,123921231,1.1713979449736535e-19,1.1713979449736535e-19,8.995911689827595,,1786469,1.1713979449736573e-19
["CHOL"],"TSNAXIP1","16",67840668,67866051,1.2663094156564175e-19,1.2663094156564175e-19,8.987350514916574,,1578009,1.2663094156564134e-19
["CHOL"],"CCDC18","1",93645476,93744287,1.3497949896798013e-19,1.3497949896798013e-19,8.980328719098287,,1886046,1.3497949896798064e-19
["CHOL"],"ADCY4","14",24787555,24804299,1.4094916390693722e-19,1.4094916390693722e-19,8.97556612552515,,2003693,1.4094916390693698e-19
["CHOL"],"SMPD3","16",68392230,68482411,1.7159279033504943e-19,1.7159279033504943e-19,8.953885242411626,,1905425,1.7159279033504991e-19
["CHOL"],"CRYBA1","17",27573877,27581512,1.8337124599924062e-19,1.8337124599924062e-19,8.946557033488261,,1897264,1.8337124599924127e-19
["CHOL"],"PNLIPRP2","10",118380465,118404654,1.9221812157054e-19,1.9221812157054e-19,8.941352421565558,,2109695,1.9221812157053985e-19
["CHOL"],"TMED5","1",93615299,93646073,1.934793309699518e-19,1.934793309699518e-19,8.940629795043636,,1790445,1.9347933096995182e-19
["CHOL"],"SLC7A6","16",68298419,68335726,2.248666895428366e-19,2.248666895428366e-19,8.924002578260998,,1872808,2.248666895428363e-19
["CHOL"],"PLXND1","3",129274057,129325519,2.252990119243474e-19,2.252990119243474e-19,8.923789951029493,,2056329,2.252990119243468e-19
["CHOL"],"PROX2","14",75319574,75342857,2.436542329078553e-19,2.436542329078553e-19,8.915115407735017,,2069481,2.436542329078562e-19
["CHOL"],"ATXN2","12",111881289,112037480,2.4693105833125604e-19,2.4693105833125604e-19,8.913635000176138,,1730222,2.469310583312558e-19
["CHOL"],"C6orf47","6",31626075,31628555,2.738748347340993e-19,2.738748347340993e-19,8.902150423958686,,1894103,2.7387483473409975e-19
["CHOL"],"ZGLP1","19",10415479,10420556,2.7547302357838805e-19,2.7547302357838805e-19,8.901504747218278,,2277688,2.7547302357838886e-19
["CHOL"],"HCAR2","12",123185840,123187904,2.791742466525134e-19,2.791742466525134e-19,8.90002353005149,,1904648,2.7917424665251264e-19
["CHOL"],"HIC1","17",1957448,1966535,2.8292513998335524e-19,2.8292513998335524e-19,8.898542095319172,,1900035,2.8292513998335557e-19
["CHOL"],"BRD2","6",32936371,32949282,2.9073981958110364e-19,2.9073981958110364e-19,8.895516982666445,,1775048,2.9073981958110364e-19
["CHOL"],"VLDLR","9",2621182,2660056,3.0926932184689506e-19,3.0926932184689506e-19,8.888653548020395,,1824563,3.092693218468952e-19
["CHOL"],"CYSTM1","5",139554741,139661637,3.140345459755264e-19,3.140345459755264e-19,8.886954155745839,,1985073,3.1403454597552585e-19
["CHOL"],"EHBP1L1","11",65343517,65360121,3.6913411138060293e-19,3.6913411138060293e-19,8.868968097944814,,1947523,3.6913411138060254e-19
["CHOL"],"TMEM199","17",26684665,26690705,3.760339234172812e-19,3.760339234172812e-19,8.866905351865565,,1875816,3.7603392341728267e-19
["CHOL"],"PPP1R13L","19",45882896,45909607,3.7903272901451204e-19,3.7903272901451204e-19,8.866020468408305,,1826489,3.7903272901451334e-19
["CHOL"],"LCA5L","21",40777654,40817731,4.191821841057976e-19,4.191821841057976e-19,8.854796749462166,,1975417,4.1918218410579777e-19
["CHOL"],"TRAPPC6A","19",45666186,45681495,4.193094417928607e-19,4.193094417928607e-19,8.854762891176291,,1634206,4.1930944179286055e-19
["CHOL"],"ALDH2","12",112204691,112255336,4.234469895701426e-19,4.234469895701426e-19,8.85366754566902,,1925873,4.2344698957014326e-19
["CHOL"],"SNX10","7",26331482,26414003,4.44556878893017e-19,4.44556878893017e-19,8.848238633371146,,2058924,4.4455687889301575e-19
["CHOL"],"RPL6","12",112842993,112856642,4.468071825483447e-19,4.468071825483447e-19,8.847675004381832,,1760659,4.468071825483435e-19
["CHOL"],"PNKD","2",219134374,219211516,4.881524936025294e-19,4.881524936025294e-19,8.83779007794237,,1939923,4.88152493602531e-19
["CHOL"],"BEST1","11",61717535,61732987,4.992258131678918e-19,4.992258131678918e-19,8.835283009081484,,2032660,4.9922581316789115e-19
["CHOL"],"LACTBL1","1",23279536,23299359,5.078129565582577e-19,5.078129565582577e-19,8.833376351467022,,2001719,5.078129565582589e-19
["CHOL"],"STX1B","16",31000577,31021959,5.559450827146258e-19,5.559450827146258e-19,8.823245701105463,,1804715,5.559450827146266e-19
["CHOL"],"MROH2A","2",234684325,234742069,5.6701113347208e-19,5.6701113347208e-19,8.821039278963859,,2063550,5.670111334720809e-19
["CHOL"],"ECT2L","6",139117048,139225207,5.764957427312287e-19,5.764957427312287e-19,8.819181761277036,,1984126,5.764957427312287e-19
["CHOL"],"CUX2","12",111471969,111788358,6.820727370606682e-19,6.820727370606682e-19,8.800329892960468,,1694952,6.8207273706066955e-19
["CHOL"],"MPI","15",75182346,75194560,7.291376219221284e-19,7.291376219221284e-19,8.792838880998072,,1988562,7.291376219221273e-19
["CHOL"],"TRIM47","17",73870245,73874662,7.382950201675253e-19,7.382950201675253e-19,8.791437010320319,,2022125,7.382950201675243e-19
["CHOL"],"SMC6","2",17845079,17981509,7.99267107111457e-19,7.99267107111457e-19,8.782519095532118,,1868155,7.992671071114563e-19
["CHOL"],"IFT20","17",26655351,26662515,8.069432422833244e-19,8.069432422833244e-19,8.781444310470444,,1609803,8.069432422833225e-19
["CHOL"],"CTRL","16",67961543,67966268,8.110423755618616e-19,8.110423755618616e-19,8.780874492544374,,1658944,8.110423755618614e-19
["CHOL"],"TIA1","2",70436576,70475792,8.216712551603702e-19,8.216712551603702e-19,8.779410123705418,,1926493,8.216712551603688e-19
["CHOL"],"TRIM39-RPP21","6",30296684,30314631,8.436787283095669e-19,8.436787283095669e-19,8.776436651314967,,1864653,8.436787283095689e-19
["CHOL"],"MAPRE3","2",27193505,27250087,8.579476049788457e-19,8.579476049788457e-19,8.774549411661242,,1820754,8.579476049788453e-19
["CHOL"],"CD3EAP","19",45909902,45913995,8.834850462433852e-19,8.834850462433852e-19,8.77124785772952,,1962937,8.83485046243388e-19
["CHOL"],"SLC12A9","7",100424442,100464632,9.131507312166936e-19,9.131507312166936e-19,8.767528911234216,,1757526,9.13150731216693e-19
["CHOL"],"SERPINF2","17",1646130,1658559,9.422142118841682e-19,9.422142118841682e-19,8.763999396051334,,2038426,9.422142118841705e-19
["CHOL"],"GALK1","17",73747675,73761317,9.566119450929445e-19,9.566119450929445e-19,8.762290541509696,,1957841,9.566119450929434e-19
["CHOL"],"THADA","2",43457990,43823177,9.781963970435464e-19,9.781963970435464e-19,8.759775697456082,,1856503,9.781963970435437e-19
["CHOL"],"EXOC3L2","19",45715628,45748665,1.06047735916063e-18,1.06047735916063e-18,8.750666949164339,,1863869,1.0604773591606276e-18
["CHOL"],"LILRA5","19",54818353,54824436,1.1088400158129554e-18,1.1088400158129554e-18,8.745633422222506,,1577511,1.1088400158129543e-18
["CHOL"],"NUDCD3","7",44418718,44530257,1.1450553804587672e-18,1.1450553804587672e-18,8.742004149074075,,1838265,1.145055380458766e-18
["CHOL"],"SCGN","6",25652429,25702011,1.249934999279823e-18,1.249934999279823e-18,8.73210002009495,,1981985,1.2499349992798245e-18
["CHOL"],"NFATC4","14",24834879,24848810,1.2523531360613423e-18,1.2523531360613423e-18,8.731881475406684,,2154220,1.252353136061343e-18
["CHOL"],"LOC285556","4",100557686,100578985,1.3574643264897064e-18,1.3574643264897064e-18,8.722763531923455,,1799375,1.3574643264897096e-18
["CHOL"],"PRR30","2",27359716,27362278,1.499016803092174e-18,1.499016803092174e-18,8.71152888968179,,1766596,1.4990168030921703e-18
["CHOL"],"BST2","19",17513748,17516439,1.5437536249319395e-18,1.5437536249319395e-18,8.708195404275326,,2002213,1.5437536249319414e-18
["CHOL"],"RPL17-C18orf32","18",47008051,47018849,1.676329311779294e-18,1.676329311779294e-18,8.698849483271033,,1945234,1.6763293117792973e-18
["CHOL"],"CLEC4M","19",7828096,7834491,1.8728613202503354e-18,1.8728613202503354e-18,8.6862584258746,,2185385,1.872861320250333e-18
["CHOL"],"SMC1B","22",45739944,45809500,1.9693547494083665e-18,1.9693547494083665e-18,8.680546703107389,,2057745,1.969354749408367e-18
["CHOL"],"LY6G5B","6",31637753,31641553,2.0603908855142635e-18,2.0603908855142635e-18,8.67540585678261,,1806458,2.06039088551427e-18
["CHOL"],"TLCD1","17",27051366,27054953,2.2140872567320836e-18,2.2140872567320836e-18,8.667215219176832,,1888167,2.2140872567320886e-18
["CHOL"],"CELF1","11",47487485,47587121,2.2910387680657783e-18,2.2910387680657783e-18,8.663322998131168,,1765824,2.291038768065781e-18
["CHOL"],"WDR20","14",102605840,102691184,2.4311731901289996e-18,2.4311731901289996e-18,8.656555432873942,,1822271,2.4311731901289935e-18
["CHOL"],"AMBRA1","11",46417964,46615675,2.6590291177929353e-18,2.6590291177929353e-18,8.646333413008461,,1649634,2.659029117792936e-18
["CHOL"],"DVL2","17",7128661,7137836,2.75807274716708e-18,2.75807274716708e-18,8.64215721090304,,1844142,2.7580727471670728e-18
["CHOL"],"ABHD1","2",27346657,27353680,2.908719052165203e-18,2.908719052165203e-18,8.636080783998516,,1751149,2.9087190521652067e-18
["CHOL"],"LRPPRC","2",44113363,44223365,2.936632627934862e-18,2.936632627934862e-18,8.634989070908677,,1927905,2.9366326279348687e-18
["CHOL"],"PELI3","11",66233798,66244808,3.03148223814042e-18,3.03148223814042e-18,8.631354516273278,,1994220,3.0314822381404163e-18
["CHOL"],"GSTM3","1",110276554,110283660,3.08262998511588e-18,3.08262998511588e-18,8.629440896958144,,1986818,3.0826299851158784e-18
["CHOL"],"PCMTD2","20",62887048,62936173,3.417567113423606e-18,3.417567113423606e-18,8.617634686881587,,1758986,3.417567113423605e-18
["CHOL"],"TCP11","6",35085848,35116387,3.500005064816274e-18,3.500005064816274e-18,8.614904200981387,,2105643,3.500005064816282e-18
["CHOL"],"STKLD1","9",136243237,136271220,3.6429613632191165e-18,3.6429613632191165e-18,8.610316359802718,,1885717,3.642961363219123e-18
["CHOL"],"TIRAP","11",126152392,126168740,3.698552350513535e-18,3.698552350513535e-18,8.608580125997685,,2093875,3.698552350513531e-18
["CHOL"],"SEZ6","17",27281919,27333458,3.7369489201763495e-18,3.7369489201763495e-18,8.607395888060877,,1855904,3.736948920176349e-18
["CHOL"],"TECPR1","7",97843936,97881544,4.033918277681196e-18,4.033918277681196e-18,8.598622819340255,,1907496,4.0339182776811874e-18
["CHOL"],"GOSR2","17",45000441,45052890,4.100953782495933e-18,4.100953782495933e-18,8.596730805717204,,1933606,4.10095378249594e-18
["CHOL"],"HSPA1A","6",31783320,31785723,4.236564131302104e-18,4.236564131302104e-18,8.592994923460068,,1856917,4.236564131302092e-18
["CHOL"],"WDR81","17",1619817,1641893,4.384810462470067e-18,4.384810462470067e-18,8.589043638117476,,1956647,4.3848104624700675e-18
["CHOL"],"MYB","6",135502446,135540311,4.878002447660424e-18,4.878002447660424e-18,8.576786993166738,,1906601,4.8780024476604125e-18
["CHOL"],"ZNF112","19",44830708,44871377,5.161957782429215e-18,5.161957782429215e-18,8.570273942205597,,2028302,5.161957782429215e-18
["CHOL"],"DLST","14",75348594,75370446,5.184681934381675e-18,5.184681934381675e-18,8.569768102491162,,2092652,5.184681934381661e-18
["CHOL"],"METTL7A","12",51317255,51326293,6.216601626712894e-18,6.216601626712894e-18,8.548839718751546,,1922247,6.2166016267128835e-18
["CHOL"],"ARFGEF2","20",47538248,47653230,6.91775727919899e-18,6.91775727919899e-18,8.536494598765046,,2081418,6.917757279198999e-18
["CHOL"],"AIF1","6",31582994,31584798,7.233700341015444e-18,7.233700341015444e-18,8.53133054969384,,2298022,7.233700341015439e-18
["CHOL"],"NYAP1","7",100081550,100092425,7.450521279885428e-18,7.450521279885428e-18,8.5279138629422,,1754059,7.450521279885445e-18
["CHOL"],"CENPT","16",67862060,67881714,7.508063167699136e-18,7.508063167699136e-18,8.527023584426427,,1553618,7.508063167699118e-18
["CHOL"],"ALKBH5","17",18086392,18113268,7.969009543149597e-18,7.969009543149597e-18,8.52012573947415,,1914161,7.969009543149615e-18
["CHOL"],"SCAF4","21",33043313,33104431,8.0886831273391e-18,8.0886831273391e-18,8.51839926292218,,1791243,8.0886831273391e-18
["CHOL"],"AKIRIN1","1",39456948,39471731,8.342960816253364e-18,8.342960816253364e-18,8.514813089122459,,2102372,8.342960816253363e-18
["CHOL"],"BLOC1S2","10",102033037,102046437,9.44955399811588e-18,9.44955399811588e-18,8.500367705550202,,1933579,9.449553998115886e-18
["CHOL"],"NAP1L4","11",2965661,3013607,1.1440116464882473e-17,1.1440116464882473e-17,8.47815027207893,,2094341,1.1440116464882516e-17
["CHOL"],"PITPNM2","12",123468027,123635637,1.1527497910023432e-17,1.1527497910023432e-17,8.47726472554906,,1598066,1.1527497910023413e-17
["CHOL"],"FOXA3","19",46367247,46377055,1.1545515095128496e-17,1.1545515095128496e-17,8.477082958440397,,2135806,1.1545515095128514e-17
["CHOL"],"ABCB9","12",123405498,123466196,1.2466126583594971e-17,1.2466126583594971e-17,8.468149337542119,,1547072,1.2466126583594985e-17
["CHOL"],"NIPSNAP3B","9",107526410,107540045,1.3102784921337085e-17,1.3102784921337085e-17,8.46234420615608,,2148584,1.3102784921337047e-17
["CHOL"],"SAPCD1","6",31730433,31732627,1.3426380535145048e-17,1.3426380535145048e-17,8.459499451616784,,1885030,1.3426380535145059e-17
["CHOL"],"PZP","12",9301436,9360991,1.3540372367050627e-17,1.3540372367050627e-17,8.458513427269526,,2154787,1.3540372367050616e-17
["CHOL"],"ZNF180","19",44978645,45004576,1.3603287685877135e-17,1.3603287685877135e-17,8.457972714140777,,2170002,1.3603287685877173e-17
["CHOL"],"ONECUT1","15",53047250,53083275,1.3855543274513186e-17,1.3855543274513186e-17,8.455829249986628,,1830039,1.3855543274513211e-17
["CHOL"],"DR1","1",93811464,93835050,1.481802036489865e-17,1.481802036489865e-17,8.447990138306963,,1805776,1.4818020364898614e-17
["CHOL"],"STX4","16",31044210,31054296,1.5003495700762688e-17,1.5003495700762688e-17,8.446537392903107,,2055177,1.5003495700762722e-17
["CHOL"],"ELL","19",18553473,18632926,1.5171050830872347e-17,1.5171050830872347e-17,8.445240160629456,,2006652,1.5171050830872334e-17
["CHOL"],"CD40","20",44746910,44758502,1.6140806987674878e-17,1.6140806987674878e-17,8.437999090727688,,1935212,1.6140806987674918e-17
["CHOL"],"ATG13","11",46639077,46696368,1.7448730294819574e-17,1.7448730294819574e-17,8.42888490539336,,1732828,1.7448730294819568e-17
["CHOL"],"PSMD3","17",38137060,38154212,1.7669559405736358e-17,1.7669559405736358e-17,8.4274128839608,,2104758,1.7669559405736358e-17
["CHOL"],"GSDMB","17",38060848,38076107,1.7805329825978202e-17,1.7805329825978202e-17,8.426516836352299,,2166643,1.7805329825978233e-17
["CHOL"],"SEBOX","17",26690528,26692221,1.9374354464912344e-17,1.9374354464912344e-17,8.416624527187164,,2525128,1.9374354464912366e-17
["CHOL"],"NR1H4","12",100867486,100958192,2.0504418377960215e-17,2.0504418377960215e-17,8.409977790112253,,1801525,2.0504418377960276e-17
["CHOL"],"HLA-F","6",29690552,29706305,2.2694438807262964e-17,2.2694438807262964e-17,8.39806685314118,,2268840,2.2694438807262964e-17
["CHOL"],"AREL1","14",75120140,75179820,2.271633297248696e-17,2.271633297248696e-17,8.39795359494481,,1920538,2.27163329724869e-17
